pais,liga,temporada,team_name,league,country,player_name,player_url,player_pos,player_age,nationality,in_squad,appearances,goals,minutes_played
France,Ligue 1,2024,OGC Nice,Ligue 1,France,Bernard Nguene,https://www.transfermarkt.com/bernard-nguene/profil/spieler/1314671,Centre-Forward,17,Cameroon,6,1,0,12
France,Ligue 1,2024,RC Lens,Ligue 1,France,Brice Samba,https://www.transfermarkt.com/brice-samba/profil/spieler/191056,Goalkeeper,30,France,17,17,0,1530
France,Ligue 1,2024,RC Lens,Ligue 1,France,Mathew Ryan,https://www.transfermarkt.com/mathew-ryan/profil/spieler/128969,Goalkeeper,32,Australia,14,14,0,1260
France,Ligue 1,2024,RC Lens,Ligue 1,France,Hervé Koffi,https://www.transfermarkt.com/herve-koffi/profil/spieler/415383,Goalkeeper,27,Burkina Faso,28,6,0,540
France,Ligue 1,2024,RC Lens,Ligue 1,France,Denis Petric,https://www.transfermarkt.com/denis-petric/profil/spieler/28356,Goalkeeper,36,Slovenia,10,0,0,0
France,Ligue 1,2024,RC Lens,Ligue 1,France,Roman Karolewicz,https://www.transfermarkt.com/roman-karolewicz/profil/spieler/1020190,Goalkeeper,19,France,2,0,0,0
France,Ligue 1,2024,RC Lens,Ligue 1,France,Adam Delplace,https://www.transfermarkt.com/adam-delplace/profil/spieler/1177163,Goalkeeper,17,France,7,0,0,0
France,Ligue 1,2024,RC Lens,Ligue 1,France,Ilan Jourdren,https://www.transfermarkt.com/ilan-jourdren/profil/spieler/1200424,Goalkeeper,15,France,1,0,0,0
France,Ligue 1,2024,RC Lens,Ligue 1,France,Abdukodir Khusanov,https://www.transfermarkt.com/abdukodir-khusanov/profil/spieler/763079,Centre-Back,20,Uzbekistan,16,16,0,1219
France,Ligue 1,2024,RC Lens,Ligue 1,France,Kevin Danso,https://www.transfermarkt.com/kevin-danso/profil/spieler/263236,Centre-Back,25,Austria,14,14,0,1260
France,Ligue 1,2024,RC Lens,Ligue 1,France,Facundo Medina,https://www.transfermarkt.com/facundo-medina/profil/spieler/474800,Centre-Back,25,Argentina,31,31,0,2659
France,Ligue 1,2024,RC Lens,Ligue 1,France,Przemyslaw Frankowski,https://www.transfermarkt.com/przemyslaw-frankowski/profil/spieler/239743,Right-Back,29,Poland,23,21,5,1659
France,Ligue 1,2024,RC Lens,Ligue 1,France,Juma Bah,https://www.transfermarkt.com/juma-bah/profil/spieler/1121298,Centre-Back,18,Sierra Leone,13,10,0,686
France,Ligue 1,2024,RC Lens,Ligue 1,France,Malang Sarr,https://www.transfermarkt.com/malang-sarr/profil/spieler/344596,Centre-Back,25,France,37,23,0,1454
France,Ligue 1,2024,RC Lens,Ligue 1,France,Jonathan Gradit,https://www.transfermarkt.com/jonathan-gradit/profil/spieler/126557,Centre-Back,31,France,32,27,0,2293
France,Ligue 1,2024,RC Lens,Ligue 1,France,Ruben Aguilar,https://www.transfermarkt.com/ruben-aguilar/profil/spieler/203746,Right-Back,31,France,21,16,1,1129
France,Ligue 1,2024,RC Lens,Ligue 1,France,Jhoanner Chávez,https://www.transfermarkt.com/jhoanner-chavez/profil/spieler/713787,Left-Back,22,Ecuador,18,13,1,620
France,Ligue 1,2024,RC Lens,Ligue 1,France,Deiver Machado,https://www.transfermarkt.com/deiver-machado/profil/spieler/332560,Left-Back,30,Colombia,30,30,1,2056
France,Ligue 1,2024,RC Lens,Ligue 1,France,Nidal Celik,https://www.transfermarkt.com/nidal-celik/profil/spieler/819566,Centre-Back,17,Bosnia-Herzegovina,10,0,0,0
France,Ligue 1,2024,RC Lens,Ligue 1,France,Massadio Haidara,https://www.transfermarkt.com/massadio-haidara/profil/spieler/170929,Left-Back,31,Mali,3,1,0,19
France,Ligue 1,2024,RC Lens,Ligue 1,France,Ismaëlo Ganiou,https://www.transfermarkt.com/ismaelo-ganiou/profil/spieler/1020191,Centre-Back,19,Burkina Faso,2,0,0,0
France,Ligue 1,2024,RC Lens,Ligue 1,France,Kyllian Antonio,https://www.transfermarkt.com/kyllian-antonio/profil/spieler/1186789,Centre-Back,16,France,7,3,0,139
France,Ligue 1,2024,RC Lens,Ligue 1,France,Oscar Lenne,https://www.transfermarkt.com/oscar-lenne/profil/spieler/1006412,Left-Back,17,France,1,0,0,0
France,Ligue 1,2024,RC Lens,Ligue 1,France,Souleymane Sagnan,https://www.transfermarkt.com/souleymane-sagnan/profil/spieler/1160378,Centre-Back,19,Mali,1,0,0,0
France,Ligue 1,2024,RC Lens,Ligue 1,France,Andy Diouf,https://www.transfermarkt.com/andy-diouf/profil/spieler/711976,Central Midfield,21,France,37,37,1,2504
France,Ligue 1,2024,RC Lens,Ligue 1,France,Neil El Aynaoui,https://www.transfermarkt.com/neil-el-aynaoui/profil/spieler/901019,Central Midfield,22,Morocco,26,25,8,1677
France,Ligue 1,2024,RC Lens,Ligue 1,France,Anass Zaroury,https://www.transfermarkt.com/anass-zaroury/profil/spieler/491296,Attacking Midfield,23,Morocco,32,28,2,1407
France,Ligue 1,2024,RC Lens,Ligue 1,France,David Da Costa,https://www.transfermarkt.com/david-da-costa/profil/spieler/719442,Attacking Midfield,23,Portugal,18,14,0,461
France,Ligue 1,2024,RC Lens,Ligue 1,France,Angelo Fulgini,https://www.transfermarkt.com/angelo-fulgini/profil/spieler/250013,Attacking Midfield,27,France,32,25,1,1137
France,Ligue 1,2024,RC Lens,Ligue 1,France,Adrien Thomasson,https://www.transfermarkt.com/adrien-thomasson/profil/spieler/215977,Attacking Midfield,30,France,36,36,3,2894
France,Ligue 1,2024,RC Lens,Ligue 1,France,Hamzat Ojediran,https://www.transfermarkt.com/hamzat-ojediran/profil/spieler/718312,Defensive Midfield,20,Nigeria,28,17,1,401
France,Ligue 1,2024,RC Lens,Ligue 1,France,Nampalys Mendy,https://www.transfermarkt.com/nampalys-mendy/profil/spieler/111051,Defensive Midfield,32,Senegal,27,11,0,591
France,Ligue 1,2024,RC Lens,Ligue 1,France,Tom Pouilly,https://www.transfermarkt.com/tom-pouilly/profil/spieler/917817,Defensive Midfield,21,France,23,10,0,271
France,Ligue 1,2024,RC Lens,Ligue 1,France,M'Bala Nzola,https://www.transfermarkt.com/mbala-nzola/profil/spieler/354814,Centre-Forward,27,Angola,25,23,7,1558
France,Ligue 1,2024,RC Lens,Ligue 1,France,Martín Satriano,https://www.transfermarkt.com/martin-satriano/profil/spieler/640109,Centre-Forward,23,Uruguay,7,7,0,81
France,Ligue 1,2024,RC Lens,Ligue 1,France,Jeremy Agbonifo,https://www.transfermarkt.com/jeremy-agbonifo/profil/spieler/1057820,Right Winger,18,Sweden,11,8,1,296
France,Ligue 1,2024,RC Lens,Ligue 1,France,Wesley Saïd,https://www.transfermarkt.com/wesley-said/profil/spieler/182916,Centre-Forward,29,France,28,26,4,1040
France,Ligue 1,2024,RC Lens,Ligue 1,France,Goduine Koyalipou,https://www.transfermarkt.com/goduine-koyalipou/profil/spieler/525140,Centre-Forward,24,Central African Republic,18,15,4,893
France,Ligue 1,2024,RC Lens,Ligue 1,France,Florian Sotoca,https://www.transfermarkt.com/florian-sotoca/profil/spieler/354726,Centre-Forward,33,France,34,34,1,1980
France,Ligue 1,2024,RC Lens,Ligue 1,France,Rémy Labeau Lascary,https://www.transfermarkt.com/remy-labeau-lascary/profil/spieler/917778,Centre-Forward,21,Guadeloupe,16,16,2,680
France,Ligue 1,2024,RC Lens,Ligue 1,France,Kembo Diliwidi,https://www.transfermarkt.com/kembo-diliwidi/profil/spieler/1160813,Left Winger,18,France,2,1,0,3
France,Ligue 1,2024,RC Lens,Ligue 1,France,Rayan Fofana,https://www.transfermarkt.com/rayan-fofana/profil/spieler/1160814,Centre-Forward,18,France,3,2,0,24
France,Ligue 1,2024,RC Lens,Ligue 1,France,Gabin Capuano,https://www.transfermarkt.com/gabin-capuano/profil/spieler/1179130,Centre-Forward,18,France,1,1,0,10
France,Ligue 1,2024,RC Lens,Ligue 1,France,Hervé Boua Dié,https://www.transfermarkt.com/herve-boua-die/profil/spieler/1160086,Right Winger,19,France,2,0,0,0
France,Ligue 1,2024,Stade Reims,Ligue 2,France,Yehvann Diouf,https://www.transfermarkt.com/yehvann-diouf/profil/spieler/448632,Goalkeeper,24,Senegal,41,41,0,3720
France,Ligue 1,2024,Stade Reims,Ligue 2,France,Alexandre Olliero,https://www.transfermarkt.com/alexandre-olliero/profil/spieler/395602,Goalkeeper,28,France,40,1,0,90
France,Ligue 1,2024,Stade Reims,Ligue 2,France,Ludovic Butelle,https://www.transfermarkt.com/ludovic-butelle/profil/spieler/12029,Goalkeeper,41,France,7,0,0,0
France,Ligue 1,2024,Stade Reims,Ligue 2,France,Emmanuel Agbadou,https://www.transfermarkt.com/emmanuel-agbadou/profil/spieler/683895,Centre-Back,27,Cote d'Ivoire,15,15,0,1343
France,Ligue 1,2024,Stade Reims,Ligue 2,France,Joseph Okumu,https://www.transfermarkt.com/joseph-okumu/profil/spieler/453376,Centre-Back,27,Kenya,29,28,1,2198
France,Ligue 1,2024,Stade Reims,Ligue 2,France,Sergio Akieme,https://www.transfermarkt.com/sergio-akieme/profil/spieler/355627,Left-Back,26,Spain,37,37,2,3026
France,Ligue 1,2024,Stade Reims,Ligue 2,France,Aurélio Buta,https://www.transfermarkt.com/aurelio-buta/profil/spieler/258039,Right-Back,27,Portugal,38,31,0,2259
France,Ligue 1,2024,Stade Reims,Ligue 2,France,Cédric Kipré,https://www.transfermarkt.com/cedric-kipre/profil/spieler/364827,Centre-Back,27,Cote d'Ivoire,39,34,2,2761
France,Ligue 1,2024,Stade Reims,Ligue 2,France,Thibault De Smet,https://www.transfermarkt.com/thibault-de-smet/profil/spieler/340177,Left-Back,26,Belgium,18,6,0,280
France,Ligue 1,2024,Stade Reims,Ligue 2,France,Nhoa Sangui,https://www.transfermarkt.com/nhoa-sangui/profil/spieler/955281,Left-Back,18,France,39,32,1,1443
France,Ligue 1,2024,Stade Reims,Ligue 2,France,Malcolm Jeng,https://www.transfermarkt.com/malcolm-jeng/profil/spieler/1126894,Centre-Back,19,Sweden,20,4,0,125
France,Ligue 1,2024,Stade Reims,Ligue 2,France,Hiroki Sekine,https://www.transfermarkt.com/hiroki-sekine/profil/spieler/1137808,Right-Back,21,Japan,22,21,0,1352
France,Ligue 1,2024,Stade Reims,Ligue 2,France,Maxime Busi,https://www.transfermarkt.com/maxime-busi/profil/spieler/570817,Right-Back,24,Belgium,4,0,0,0
France,Ligue 1,2024,Stade Reims,Ligue 2,France,Abdoul Koné,https://www.transfermarkt.com/abdoul-kone/profil/spieler/1130445,Centre-Back,19,France,11,5,0,157
France,Ligue 1,2024,Stade Reims,Ligue 2,France,Kobi Henry,https://www.transfermarkt.com/kobi-henry/profil/spieler/746830,Centre-Back,20,United States,2,0,0,0
France,Ligue 1,2024,Stade Reims,Ligue 2,France,Mohamed Ali Diadié,https://www.transfermarkt.com/mohamed-ali-diadie/profil/spieler/1069037,Centre-Back,19,Mauritania,8,1,0,7
France,Ligue 1,2024,Stade Reims,Ligue 2,France,Marshall Munetsi,https://www.transfermarkt.com/marshall-munetsi/profil/spieler/414908,Central Midfield,28,Zimbabwe,21,21,4,1874
France,Ligue 1,2024,Stade Reims,Ligue 2,France,Valentin Atangana,https://www.transfermarkt.com/valentin-atangana/profil/spieler/923759,Central Midfield,18,France,41,41,1,3379
France,Ligue 1,2024,Stade Reims,Ligue 2,France,Gabriel Moscardo,https://www.transfermarkt.com/gabriel-moscardo/profil/spieler/1086636,Defensive Midfield,18,Brazil,20,10,1,256
France,Ligue 1,2024,Stade Reims,Ligue 2,France,Yaya Fofana,https://www.transfermarkt.com/yaya-fofana/profil/spieler/1044893,Central Midfield,20,Cote d'Ivoire,14,12,1,638
France,Ligue 1,2024,Stade Reims,Ligue 2,France,Mory Gbane,https://www.transfermarkt.com/mory-gbane/profil/spieler/717585,Defensive Midfield,23,Cote d'Ivoire,19,19,0,1652
France,Ligue 1,2024,Stade Reims,Ligue 2,France,Amadou Koné,https://www.transfermarkt.com/amadou-kone/profil/spieler/1178474,Defensive Midfield,19,Cote d'Ivoire,34,30,0,1657
France,Ligue 1,2024,Stade Reims,Ligue 2,France,Mohamed Bamba,https://www.transfermarkt.com/mohamed-bamba/profil/spieler/1178475,Defensive Midfield,19,Cote d'Ivoire,10,3,0,24
France,Ligue 1,2024,Stade Reims,Ligue 2,France,Teddy Teuma,https://www.transfermarkt.com/teddy-teuma/profil/spieler/409153,Central Midfield,30,Malta,26,20,2,933
France,Ligue 1,2024,Stade Reims,Ligue 2,France,Reda Khadra,https://www.transfermarkt.com/reda-khadra/profil/spieler/405686,Attacking Midfield,22,Germany,5,4,0,75
France,Ligue 1,2024,Stade Reims,Ligue 2,France,John Patrick,https://www.transfermarkt.com/john-patrick/profil/spieler/841121,Central Midfield,20,Ireland,23,18,0,788
France,Ligue 1,2024,Stade Reims,Ligue 2,France,Martin Adeline,https://www.transfermarkt.com/martin-adeline/profil/spieler/814976,Central Midfield,20,France,2,1,0,25
France,Ligue 1,2024,Stade Reims,Ligue 2,France,Ange Martial Tia,https://www.transfermarkt.com/ange-martial-tia/profil/spieler/1132634,Attacking Midfield,17,Mali,14,10,1,355
France,Ligue 1,2024,Stade Reims,Ligue 2,France,Zabi,https://www.transfermarkt.com/zabi/profil/spieler/1363293,Central Midfield,17,Cote d'Ivoire,6,3,0,41
France,Ligue 1,2024,Stade Reims,Ligue 2,France,Keito Nakamura,https://www.transfermarkt.com/keito-nakamura/profil/spieler/405397,Left Winger,23,Japan,40,40,12,3265
France,Ligue 1,2024,Stade Reims,Ligue 2,France,Junya Ito,https://www.transfermarkt.com/junya-ito/profil/spieler/348791,Right Winger,31,Japan,40,39,4,3199
France,Ligue 1,2024,Stade Reims,Ligue 2,France,Oumar Diakité,https://www.transfermarkt.com/oumar-diakite/profil/spieler/847279,Centre-Forward,20,Cote d'Ivoire,36,33,4,1958
France,Ligue 1,2024,Stade Reims,Ligue 2,France,Mohamed Daramy,https://www.transfermarkt.com/mohamed-daramy/profil/spieler/574385,Left Winger,22,Denmark,3,2,0,14
France,Ligue 1,2024,Stade Reims,Ligue 2,France,Jordan,https://www.transfermarkt.com/jordan/profil/spieler/355369,Centre-Forward,28,United States,11,11,1,570
France,Ligue 1,2024,Stade Reims,Ligue 2,France,Mamadou Diakhon,https://www.transfermarkt.com/mamadou-diakhon/profil/spieler/1054839,Left Winger,18,France,39,35,3,1206
France,Ligue 1,2024,Stade Reims,Ligue 2,France,Amine Salama,https://www.transfermarkt.com/amine-salama/profil/spieler/980576,Centre-Forward,23,France,21,19,0,459
France,Ligue 1,2024,Stade Reims,Ligue 2,France,Adama Bojang,https://www.transfermarkt.com/adama-bojang/profil/spieler/1111912,Centre-Forward,20,The Gambia,3,0,0,0
France,Ligue 1,2024,Stade Reims,Ligue 2,France,Ibrahim Hafiz Umar,https://www.transfermarkt.com/ibrahim-hafiz-umar/profil/spieler/1237306,Centre-Forward,18,Nigeria,17,14,1,502
France,Ligue 1,2024,Stade Reims,Ligue 2,France,Ike Orazi,https://www.transfermarkt.com/ike-orazi/profil/spieler/1073032,Left Winger,17,Ireland,8,2,0,8
France,Ligue 1,2024,Stade Reims,Ligue 2,France,Niama Pape Sissoko,https://www.transfermarkt.com/niama-pape-sissoko/profil/spieler/1228320,Centre-Forward,18,Mali,17,6,0,116
France,Ligue 1,2024,FC Toulouse,Ligue 1,France,Guillaume Restes,https://www.transfermarkt.com/guillaume-restes/profil/spieler/912902,Goalkeeper,19,France,31,31,0,2725
France,Ligue 1,2024,FC Toulouse,Ligue 1,France,Kjetil Haug,https://www.transfermarkt.com/kjetil-haug/profil/spieler/328770,Goalkeeper,26,Norway,18,6,0,497
France,Ligue 1,2024,FC Toulouse,Ligue 1,France,Álex Domínguez,https://www.transfermarkt.com/alex-dominguez/profil/spieler/524937,Goalkeeper,25,Spain,18,2,0,108
France,Ligue 1,2024,FC Toulouse,Ligue 1,France,Justin Lacombe,https://www.transfermarkt.com/justin-lacombe/profil/spieler/854988,Goalkeeper,21,France,3,0,0,0
France,Ligue 1,2024,FC Toulouse,Ligue 1,France,Mathys Niflore,https://www.transfermarkt.com/mathys-niflore/profil/spieler/1075580,Goalkeeper,17,France,5,0,0,0
France,Ligue 1,2024,FC Toulouse,Ligue 1,France,Logan Costa,https://www.transfermarkt.com/logan-costa/profil/spieler/484988,Centre-Back,23,Cape Verde,1,1,0,90
France,Ligue 1,2024,FC Toulouse,Ligue 1,France,Charlie Cresswell,https://www.transfermarkt.com/charlie-cresswell/profil/spieler/597659,Centre-Back,21,England,35,34,4,2850
France,Ligue 1,2024,FC Toulouse,Ligue 1,France,Mark McKenzie,https://www.transfermarkt.com/mark-mckenzie/profil/spieler/429259,Centre-Back,25,United States,34,33,1,2704
France,Ligue 1,2024,FC Toulouse,Ligue 1,France,Rasmus Nicolaisen,https://www.transfermarkt.com/rasmus-nicolaisen/profil/spieler/283227,Centre-Back,27,Denmark,9,8,0,654
France,Ligue 1,2024,FC Toulouse,Ligue 1,France,Gabriel Suazo,https://www.transfermarkt.com/gabriel-suazo/profil/spieler/385105,Left-Back,26,Chile,34,33,0,2353
France,Ligue 1,2024,FC Toulouse,Ligue 1,France,Jaydee Canvot,https://www.transfermarkt.com/jaydee-canvot/profil/spieler/1006411,Centre-Back,17,France,27,20,0,1182
France,Ligue 1,2024,FC Toulouse,Ligue 1,France,Warren Kamanzi,https://www.transfermarkt.com/warren-kamanzi/profil/spieler/794758,Right-Back,23,Norway,34,24,1,1019
France,Ligue 1,2024,FC Toulouse,Ligue 1,France,Djibril Sidibé,https://www.transfermarkt.com/djibril-sidibe/profil/spieler/161869,Right-Back,31,France,28,28,0,2105
France,Ligue 1,2024,FC Toulouse,Ligue 1,France,Ümit Akdağ,https://www.transfermarkt.com/umit-akdag/profil/spieler/958647,Centre-Back,20,Romania,34,12,0,698
France,Ligue 1,2024,FC Toulouse,Ligue 1,France,Ylies Aradj,https://www.transfermarkt.com/ylies-aradj/profil/spieler/923758,Left-Back,19,France,0,0,0,0
France,Ligue 1,2024,FC Toulouse,Ligue 1,France,Dayann Methalie,https://www.transfermarkt.com/dayann-methalie/profil/spieler/1191444,Centre-Back,18,France,12,0,0,0
France,Ligue 1,2024,FC Toulouse,Ligue 1,France,Cristian Cásseres Jr.,https://www.transfermarkt.com/cristian-casseres-jr-/profil/spieler/467632,Central Midfield,24,Venezuela,34,34,1,2823
